mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
1908918,2,1.0,3.0,0,6,0,0,1,0,1,1,1,1,0,1,14,fanshi
335778433,1,1.0,5.0,0,6,0,0,0,0,1,0,1,0,0,0,16,fanshi
85937739,1,1.0,4.0,0,6,0,0,0,0,0,0,1,1,0,0,11,fanshi
60019639,3,1.0,4.666666666666667,0,6,0,0,0,0,1,1,1,1,0,1,25,fanshi
1054067016,4,0.75,3.0,0,5,0,0,0,0,1,0,1,0,0,0,7,fanshi
32717510,3,1.0,9.0,0,6,0,0,1,0,1,0,1,0,0,3,9,fanshi
38672594,1,1.0,3.0,0,6,0,0,0,0,0,1,1,1,0,14,16,fanshi
37328494,1,1.0,4.0,0,6,0,0,1,0,1,0,1,1,0,0,84,fanshi
316694380,4,1.0,13.25,0,6,0,0,0,0,0,0,1,1,0,60,67,fanshi
458231180,1,1.0,1.0,0,6,0,0,0,1,1,0,1,0,0,1,43,fanshi
2774760,1,1.0,8.0,0,6,0,0,0,1,1,1,1,1,0,67,243,fanshi
17521872,0,1.0,0.0,1,6,0,0,1,0,0,0,0,0,0,2,287,fanshi
398908611,1,1.0,4.0,0,6,0,0,1,0,0,1,0,0,0,15,68,fanshi
1973746646,5,1.0,3.4,0,5,0,0,1,0,0,0,1,1,0,3,18,fanshi
1522692304,1,1.0,1.0,0,6,0,0,0,1,0,0,1,0,0,2,45,fanshi
4864906,6,0.6666666666666666,4.0,0,6,0,0,1,0,1,0,1,0,0,0,0,fanshi
249648241,1,1.0,3.0,0,6,0,0,1,0,0,1,1,1,0,10,28,fanshi
17547932,9,0.8888888888888888,6.666666666666667,0,6,0,0,0,0,1,1,1,0,0,0,7,fanshi
396286247,1,1.0,1.0,0,6,0,0,0,1,0,0,0,0,0,0,9,fanshi
622141904,1,1.0,1.0,0,5,0,1,1,0,1,1,1,0,0,3,15,fanshi
90701,5,1.0,6.8,0,6,0,0,1,0,1,0,1,0,0,0,7,fanshi
