mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
5686555,14,1.0,4.428571428571429,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,37.0,xx
269867593,2,1.0,5.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,xx
507683117,3,1.0,5.333333333333333,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,xx
107121587,8,1.0,7.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,xx
15897726,2,1.0,5.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,xx
178835445,34,0.8529411764705882,9.911764705882353,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,xx
36046546,2,1.0,6.0,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,464.0,2500640.0,xx
604710382,2,1.0,8.0,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,xx
281753182,6,0.5,7.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,76.0,xx
20181692,6,0.8333333333333334,14.833333333333334,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,78.0,xx
8153807,106,0.8867924528301887,5.009433962264151,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,34.0,xx
286732290,1,1.0,4.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,174.0,xx
689901082,8,0.875,6.875,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,xx
37977257,2,1.0,4.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,xx
272910590,9,1.0,5.555555555555555,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,xx
1307595,38,0.9736842105263158,4.7368421052631575,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,407.0,4868.0,xx
434957615,24,0.625,5.375,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,xx
179312616,2,1.0,3.5,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,xx
381443837,2,1.0,4.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,xx
501575454,2,1.0,5.5,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,309.0,166.0,xx
491653979,3,0.6666666666666666,4.333333333333333,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,xx
3706931644467771,9,1.0,6.666666666666667,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,xx
259248543,22,0.5,1.6818181818181819,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1026.0,121.0,xx
87180331,2,0.5,18.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,xx
249880334,1,1.0,2.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,xx
13136435,18,0.8888888888888888,5.5,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,xx
149351697,5,0.8,4.4,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,89.0,xx
34698942,1,1.0,4.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,xx
11858523,3,0.6666666666666666,3.6666666666666665,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,97.0,xx
