mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
1972321030,1,1.0,9.0,0,4,0,0,0,0,0,0,0,1,0,13,18,yingyueyue
661401227,1,1.0,7.0,0,5,0,0,0,0,0,0,1,0,0,7,23,yingyueyue
1319116232,1,1.0,76.0,0,5,0,0,0,0,1,1,1,1,0,41,15,yingyueyue
2126302588,1,1.0,8.0,0,5,0,0,0,0,0,0,1,0,0,1,26,yingyueyue
12697604,1,1.0,4.0,0,6,0,0,0,0,1,1,1,0,0,6,21,yingyueyue
678156372,1,1.0,4.0,0,4,0,0,0,0,0,0,1,0,0,0,0,yingyueyue
695021926,1,1.0,76.0,0,5,0,0,0,0,1,0,0,0,0,0,11,yingyueyue
516954291,1,1.0,5.0,0,2,0,0,0,0,0,0,0,0,0,0,2,yingyueyue
3546565146839292,0,1.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,6,yingyueyue
527088996,1,1.0,4.0,1,4,0,0,1,0,0,1,1,0,0,0,1,yingyueyue
118581832,11,1.0,5.909090909090909,1,6,0,0,0,0,0,0,1,1,0,17,120,yingyueyue
3691003233962405,2,1.0,42.5,0,2,0,0,0,0,0,0,0,0,0,0,2,yingyueyue
104943945,1,1.0,76.0,0,5,0,0,0,0,0,0,1,1,0,0,9,yingyueyue
1477909716,1,1.0,4.0,0,5,0,0,0,0,0,0,0,1,0,0,6,yingyueyue
668226137,1,1.0,6.0,1,5,0,0,0,0,1,0,1,0,0,0,26,yingyueyue
3546625530137378,1,1.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,0,yingyueyue
491903378,1,1.0,4.0,0,5,0,1,0,0,1,1,0,1,0,220,665,yingyueyue
556010487,5,1.0,6.4,1,5,0,0,0,0,1,0,1,1,0,18,147,yingyueyue
499856942,2,1.0,7.5,0,5,0,0,0,0,0,0,1,0,0,0,1,yingyueyue
441319207,2,1.0,4.5,0,5,0,0,0,0,0,0,0,0,0,0,4,yingyueyue
162339480,1,1.0,4.0,0,4,0,0,0,0,0,0,1,1,0,0,2,yingyueyue
3546567269157112,1,1.0,8.0,0,2,0,0,0,0,0,0,1,0,0,2,0,yingyueyue
472673096,1,1.0,4.0,0,4,0,0,0,0,0,0,0,1,0,0,1,yingyueyue
1799374067,1,1.0,4.0,0,2,0,0,0,0,0,0,0,0,0,0,2,yingyueyue
3546697993029757,1,1.0,4.0,0,3,0,0,0,0,0,0,0,0,0,11,1,yingyueyue
3546885763631533,1,1.0,8.0,0,2,0,0,0,0,0,0,0,1,0,0,0,yingyueyue
341658090,1,1.0,8.0,0,6,0,0,0,0,0,0,1,1,0,1,11,yingyueyue
3546933637417052,1,1.0,8.0,0,2,0,0,0,0,0,1,0,1,0,0,1,yingyueyue
3546734156319002,3,1.0,4.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,yingyueyue
693150574,1,1.0,6.0,0,2,0,0,0,0,0,0,0,0,0,0,2,yingyueyue
495417873,2,1.0,6.5,0,5,0,0,0,0,0,0,0,1,0,0,39,yingyueyue
44776233,0,1.0,0.0,1,6,0,0,0,1,1,0,1,1,0,74,96,yingyueyue
1182668964,0,1.0,0.0,1,6,0,1,1,0,1,1,0,1,0,3,12,yingyueyue
1025203613,0,1.0,0.0,1,5,0,0,0,0,1,0,1,0,0,3,7,yingyueyue
1480835555,0,1.0,0.0,1,5,0,0,1,0,1,1,1,1,0,1,36,yingyueyue
366792686,1,1.0,5.0,1,6,0,0,0,0,0,0,0,1,0,0,1,yingyueyue
50534375,0,1.0,0.0,1,6,0,0,1,0,1,1,1,0,0,18,343,yingyueyue
1746989396,2,1.0,3.0,1,4,0,0,0,0,0,0,0,0,0,0,2,yingyueyue
443047262,5,1.0,4.0,1,5,0,0,0,0,0,0,1,1,0,20,62,yingyueyue
3546587032717730,0,1.0,0.0,1,4,0,0,0,0,0,0,1,1,0,0,6,yingyueyue
243013097,0,1.0,0.0,1,6,0,0,0,0,0,0,1,1,0,30,147,yingyueyue
3546909637609886,1,1.0,4.0,1,4,0,0,0,0,1,0,1,1,0,8,12,yingyueyue
401441683,0,1.0,0.0,1,5,0,0,0,0,1,0,1,0,0,0,1,yingyueyue
3546787228945333,0,1.0,0.0,1,2,0,0,0,0,0,0,0,0,1,0,0,yingyueyue
637729514,0,1.0,0.0,1,5,0,0,1,0,1,1,1,0,0,43,12,yingyueyue
1076103915,0,1.0,0.0,1,4,0,1,0,0,1,1,1,0,0,0,4,yingyueyue
1258217132,0,1.0,0.0,1,4,0,0,0,0,0,0,0,1,0,15,30,yingyueyue
